,Timestamps,Number of Bursts,ISIn,IRT,MI,CMA,RS,PS
34,234,46,0.0,0.12393162393162394,0.9829059829059829,0.0,0.01282051282051282,0.0
35,242,46,0.0,0.24793388429752067,0.9710743801652892,0.0,0.0,0.0
36,276,47,0.0,0.3079710144927536,0.967391304347826,0.0,0.03260869565217391,0.021739130434782608
37,231,42,0.0,0.20346320346320346,0.9696969696969697,0.0,0.0,0.0
38,280,51,0.0,0.23214285714285715,0.9821428571428571,0.6214285714285714,0.0,0.02142857142857143
39,193,39,0.0,0.46113989637305697,0.9481865284974094,0.0,0.0,0.031088082901554404
40,275,50,0.0,0.21818181818181817,0.9818181818181818,0.0,0.0,0.0
41,241,47,0.0,0.08713692946058091,0.966804979253112,0.0,0.0,0.0
42,253,44,0.0,0.18972332015810275,0.9604743083003953,0.0,0.0,0.0
43,237,43,0.0,0.25738396624472576,0.9789029535864979,0.0,0.0,0.02531645569620253
44,284,58,0.0,0.08450704225352113,0.9788732394366197,0.0,0.0,0.0
45,343,63,0.0,0.09037900874635568,0.9795918367346939,0.0,0.0,0.014577259475218658
46,257,47,0.0,0.19066147859922178,0.9688715953307393,0.0,0.0,0.0
47,211,38,0.0,0.33649289099526064,0.957345971563981,0.0,0.0,0.0
48,241,42,0.0,0.24066390041493776,0.966804979253112,0.0,0.0,0.02074688796680498
49,264,47,0.0,0.20075757575757575,0.9772727272727273,0.0,0.0,0.0
50,310,55,0.0,0.19032258064516128,0.9774193548387097,0.0,0.0,0.0
51,225,39,0.0,0.24888888888888888,0.9777777777777777,0.0,0.0,0.0
52,261,44,0.0,0.2260536398467433,0.9846743295019157,0.0,0.0,0.019157088122605363
53,263,49,0.0,0.22053231939163498,0.9847908745247148,0.0,0.0,0.0
54,236,43,0.0,0.3050847457627119,0.9872881355932204,0.0,0.0,0.0211864406779661
55,318,57,0.0,0.22327044025157233,0.9685534591194969,0.0,0.0,0.0
56,190,36,0.0,0.3894736842105263,0.9578947368421052,0.0,0.0,0.0
57,239,48,0.0,0.29707112970711297,0.9665271966527197,0.0,0.0,0.0
58,339,63,0.0,0.16224188790560473,0.976401179941003,0.0,0.0,0.014749262536873156
59,306,56,0.0,0.14052287581699346,0.9738562091503268,0.0,0.0,0.0
60,263,43,0.0,0.2889733840304182,0.9619771863117871,0.0,0.0,0.0
61,253,50,0.0,0.3557312252964427,0.9683794466403162,0.0,0.0,0.0
62,273,51,0.0,0.21245421245421245,0.9597069597069597,0.0,0.0,0.0
63,235,38,0.0,0.31063829787234043,0.9787234042553191,0.05531914893617021,0.0,0.0425531914893617
64,248,46,0.0,0.31451612903225806,0.9758064516129032,0.0,0.0,0.024193548387096774
65,316,54,0.0,0.25949367088607594,0.9620253164556962,0.0,0.0,0.0
66,210,40,0.0,0.22857142857142856,0.9857142857142858,0.0,0.0,0.0
67,246,43,0.0,0.2032520325203252,0.9715447154471545,0.0,0.0,0.0
68,258,49,0.0,0.16666666666666666,0.9651162790697675,0.0,0.0,0.0
69,260,48,0.0,0.15384615384615385,0.9730769230769231,0.0,0.0,0.0
70,258,49,0.0,0.21705426356589147,0.9767441860465116,0.0,0.0,0.0
71,264,49,0.0,0.22727272727272727,0.9659090909090909,0.0,0.0,0.022727272727272728
72,239,46,0.0,0.2384937238493724,0.9623430962343096,0.0,0.0,0.0
73,249,45,0.0,0.11244979919678715,0.9759036144578314,0.0,0.0,0.020080321285140562
74,269,50,0.0,0.21933085501858737,0.9776951672862454,0.0,0.03717472118959108,0.0
75,290,49,0.0,0.16206896551724137,0.9758620689655172,0.0,0.017241379310344827,0.0
76,183,32,0.0,0.36065573770491804,0.9508196721311475,0.0,0.0,0.0273224043715847
77,275,48,0.0,0.13090909090909092,0.9709090909090909,0.0,0.0,0.0
78,319,56,0.0,0.2413793103448276,0.9623824451410659,0.0,0.0,0.0
79,234,43,0.0,0.26495726495726496,0.9572649572649573,0.0,0.0,0.0
80,245,47,0.0,0.4530612244897959,0.9714285714285714,0.0,0.0,0.0
81,296,51,0.0,0.18243243243243243,0.9898648648648649,0.0,0.0,0.02702702702702703
82,167,29,0.0,0.32335329341317365,0.9640718562874252,0.0,0.0,0.0
83,348,61,0.0,0.1752873563218391,0.9827586206896551,0.0,0.0,0.0
84,273,53,0.0,0.14652014652014653,0.978021978021978,0.0,0.0,0.0
85,291,50,0.0,0.1718213058419244,0.9862542955326461,0.0,0.0,0.0
86,258,47,0.0,0.1511627906976744,0.9728682170542635,0.0,0.023255813953488372,0.0
87,237,42,0.0,0.22362869198312235,0.9367088607594937,0.0,0.0,0.0
88,270,48,0.0,0.31851851851851853,0.9703703703703703,0.0,0.0,0.0
89,311,58,0.0,0.06109324758842444,0.9742765273311897,0.0,0.0,0.01607717041800643
90,213,41,0.0,0.3568075117370892,0.9577464788732394,0.0,0.0,0.023474178403755867
91,221,38,0.0,0.2081447963800905,0.9728506787330317,0.0,0.0,0.0
92,261,49,0.0,0.09578544061302682,0.9616858237547893,0.0,0.0,0.022988505747126436
93,190,36,0.0,0.3894736842105263,0.9526315789473684,0.0,0.0,0.0
94,212,39,0.0,0.20754716981132076,0.9481132075471698,0.0,0.0,0.02358490566037736
95,213,38,0.0,0.1596244131455399,0.9624413145539906,0.0,0.0,0.023474178403755867
96,290,53,0.0,0.2517241379310345,0.9758620689655172,0.0,0.0,0.0
97,239,44,0.0,0.19246861924686193,0.9665271966527197,0.0,0.012552301255230125,0.0
98,190,35,0.0,0.2736842105263158,0.9736842105263158,0.0,0.0,0.02631578947368421
99,275,47,0.0,0.2872727272727273,0.9490909090909091,0.0,0.03272727272727273,0.0
