,Timestamps,Number of Bursts,ISIn,IRT,MI,CMA,RS,PS
35,655,74,0.1834862385321101,0.04220183486238532,0.163302752293578,0.0,0.0,0.0
36,728,88,0.15171288743882544,0.0016313213703099511,0.14518760195758565,0.0,0.0,0.0
37,805,91,0.14648729446935724,0.052316890881913304,0.18086696562032886,0.0,0.0,0.0
38,866,97,0.27245508982035926,0.005988023952095809,0.2634730538922156,0.0,0.0,0.0
39,755,88,0.1996779388083736,0.05314009661835749,0.18035426731078905,0.0,0.0,0.0
40,704,78,0.15358931552587646,0.015025041736227046,0.15191986644407346,0.0,0.0,0.0
41,731,77,0.11243611584327087,0.07325383304940375,0.21635434412265758,0.0,0.0,0.0
42,720,82,0.22164948453608246,0.09965635738831616,0.21305841924398625,0.005154639175257732,0.0,0.0
43,698,77,0.1605351170568562,0.043478260869565216,0.15217391304347827,0.0,0.0,0.0
44,824,87,0.23547400611620795,0.04128440366972477,0.2400611620795107,0.0,0.0,0.00764525993883792
45,735,79,0.18181818181818182,0.05090909090909091,0.2872727272727273,0.0,0.007272727272727273,0.0
46,741,85,0.16749585406301823,0.05970149253731343,0.1956882255389718,0.0,0.0,0.0
47,685,79,0.299412915851272,0.0410958904109589,0.2876712328767123,0.0,0.0,0.0
48,729,80,0.16091954022988506,0.027914614121510674,0.1724137931034483,0.0,0.0,0.0
49,731,86,0.3170289855072464,0.041666666666666664,0.2898550724637681,0.0,0.005434782608695652,0.0
50,754,82,0.2563237774030354,0.048903878583473864,0.2478920741989882,0.0,0.0,0.0
51,762,87,0.14814814814814814,0.016975308641975308,0.15432098765432098,0.0,0.0,0.0
52,808,94,0.2329192546583851,0.023291925465838508,0.2267080745341615,0.0,0.0,0.0
53,775,87,0.32698961937716264,0.07612456747404844,0.3027681660899654,0.0,0.0,0.00865051903114187
54,672,75,0.18994413407821228,0.0260707635009311,0.2048417132216015,0.0,0.0,0.0
55,735,84,0.3538175046554935,0.040968342644320296,0.32774674115456237,0.0446927374301676,0.0,0.0
56,848,93,0.1258741258741259,0.06993006993006994,0.16503496503496504,0.0,0.0,0.0
57,815,90,0.2359208523592085,0.0669710806697108,0.2191780821917808,0.0,0.0,0.0
58,795,90,0.18307692307692308,0.027692307692307693,0.18307692307692308,0.0,0.0,0.0
59,787,86,0.3257042253521127,0.09507042253521127,0.3503521126760563,0.0,0.0,0.0
60,764,90,0.23214285714285715,0.027597402597402596,0.21428571428571427,0.0,0.0,0.008116883116883116
61,800,89,0.2127659574468085,0.04711246200607903,0.18693009118541035,0.0,0.0,0.007598784194528876
62,767,89,0.21172638436482086,0.06188925081433225,0.21172638436482086,0.0,0.0,0.0
63,710,84,0.2849364791288566,0.036297640653357534,0.2540834845735027,0.0,0.0,0.0
64,747,83,0.2807625649913345,0.03119584055459272,0.2391681109185442,0.0,0.0,0.0017331022530329288
65,758,86,0.21025641025641026,0.09230769230769231,0.25811965811965815,0.0,0.0,0.0
66,710,80,0.33714285714285713,0.10666666666666667,0.30857142857142855,0.0,0.0,0.0
67,802,92,0.2152671755725191,0.04122137404580153,0.18778625954198475,0.0,0.0,0.0
68,777,93,0.24717285945072698,0.017770597738287562,0.21324717285945072,0.0,0.0,0.0
69,748,86,0.19312602291325695,0.019639934533551555,0.19312602291325695,0.0,0.0,0.0
70,778,84,0.3219178082191781,0.07705479452054795,0.2893835616438356,0.0,0.0,0.0
71,783,85,0.19838709677419356,0.07580645161290323,0.24516129032258063,0.0,0.0,0.008064516129032258
72,710,82,0.1857638888888889,0.036458333333333336,0.2013888888888889,0.0,0.0,0.013888888888888888
73,704,78,0.14705882352941177,0.08235294117647059,0.2980392156862745,0.0,0.0,0.0
74,705,84,0.3430232558139535,0.031007751937984496,0.29069767441860467,0.0,0.0,0.009689922480620155
75,797,90,0.2568659127625202,0.07108239095315025,0.2649434571890145,0.0,0.0,0.009693053311793215
76,737,83,0.2862190812720848,0.08480565371024736,0.254416961130742,0.0,0.0,0.0
77,774,81,0.24232633279483037,0.030694668820678513,0.19709208400646203,0.0,0.0,0.0
78,788,88,0.22607260726072606,0.12046204620462046,0.2623762376237624,0.0,0.0,0.00825082508250825
79,685,81,0.2720156555772994,0.11545988258317025,0.2857142857142857,0.0,0.0,0.009784735812133072
80,694,79,0.23738317757009345,0.102803738317757,0.2560747663551402,0.0,0.0,0.0
81,757,84,0.1303030303030303,0.0,0.11212121212121212,0.0,0.0,0.004545454545454545
82,780,88,0.2109375,0.05625,0.2078125,0.0,0.0,0.0
83,825,91,0.15558698727015557,0.03536067892503536,0.13437057991513437,0.0,0.0,0.014144271570014143
84,721,82,0.2539130434782609,0.04521739130434783,0.21565217391304348,0.0,0.0,0.0
85,722,84,0.2681564245810056,0.12104283054003724,0.31098696461824954,0.0,0.0,0.0
86,791,88,0.2780569514237856,0.04690117252931323,0.2981574539363484,0.0,0.0,0.0
87,753,89,0.2032520325203252,0.055284552845528454,0.191869918699187,0.0,0.0,0.0
88,667,78,0.25387596899224807,0.06589147286821706,0.24224806201550386,0.0,0.0,0.0
89,766,91,0.10650887573964497,0.005917159763313609,0.10502958579881656,0.0,0.0014792899408284023,0.0
90,769,82,0.13063763608087092,0.02177293934681182,0.16174183514774496,0.0,0.0,0.0
91,790,91,0.15151515151515152,0.051515151515151514,0.1590909090909091,0.0,0.0,0.0
92,712,83,0.18928571428571428,0.075,0.2375,0.0,0.0,0.0
93,663,82,0.2159090909090909,0.05303030303030303,0.20833333333333334,0.0,0.0,0.0
94,775,81,0.29246935201401053,0.07705779334500876,0.30297723292469353,0.0,0.0,0.0
95,759,85,0.1614420062695925,0.050156739811912224,0.17084639498432602,0.0,0.0,0.0
96,724,88,0.16393442622950818,0.05901639344262295,0.17049180327868851,0.0,0.0,0.0
97,731,89,0.23339011925042588,0.028960817717206135,0.21465076660988075,0.0,0.0,0.0
98,806,91,0.2626582278481013,0.03955696202531646,0.25158227848101267,0.22151898734177214,0.0,0.0
99,854,96,0.1963276836158192,0.03248587570621469,0.1751412429378531,0.09463276836158192,0.0,0.0
