,Timestamps,Number of Bursts,ISIn,IRT,MI,CMA,RS,PS
22,716,82,0.0,0.15522875816993464,0.8578431372549019,0.0,0.03594771241830065,0.008169934640522876
23,734,81,0.0,0.2985553772070626,0.8731942215088283,0.0,0.03691813804173355,0.0
24,729,81,0.0,0.23924268502581755,0.8399311531841652,0.0,0.0,0.0189328743545611
25,709,83,0.0,0.16460176991150444,0.8389380530973451,0.0,0.0,0.008849557522123894
26,761,85,0.0,0.25463743676222594,0.897133220910624,0.0,0.0,0.0
27,792,84,0.0,0.17329093799682035,0.8855325914149443,0.0,0.0,0.00794912559618442
28,809,90,0.0,0.20684292379471228,0.8973561430793157,0.0,0.0,0.007776049766718507
29,750,84,0.0,0.29043478260869565,0.8608695652173913,0.0,0.0,0.017391304347826087
30,749,89,0.0,0.2193126022913257,0.8952536824877251,0.0,0.03764320785597381,0.008183306055646482
31,740,82,0.0,0.2838915470494418,0.8293460925039873,0.0,0.0,0.022328548644338118
32,764,82,0.0,0.20292207792207792,0.8571428571428571,0.0,0.0,0.008116883116883116
33,696,86,0.0,0.21694915254237288,0.8593220338983051,0.0,0.0,0.0
34,683,81,0.0,0.2066420664206642,0.8431734317343174,0.0,0.025830258302583026,0.0
35,655,74,0.0,0.26788990825688075,0.8403669724770643,0.0,0.0,0.009174311926605505
36,728,88,0.0,0.11582381729200653,0.8825448613376835,0.0,0.0,0.0
37,805,91,0.0,0.19282511210762332,0.8878923766816144,0.0,0.0,0.007473841554559043
38,866,97,0.0,0.05239520958083832,0.8847305389221557,0.0,0.0,0.016467065868263474
39,755,88,0.0,0.22705314009661837,0.8679549114331723,0.0,0.0,0.008051529790660225
40,704,78,0.0,0.333889816360601,0.8797996661101837,0.0,0.0,0.01001669449081803
41,731,77,0.0,0.29642248722316866,0.8773424190800682,0.0,0.0,0.0
42,720,82,0.1134020618556701,0.24570446735395188,0.852233676975945,0.018900343642611683,0.0,0.012027491408934709
43,698,77,0.0,0.16555183946488294,0.9046822742474916,0.0,0.0,0.016722408026755852
44,824,87,0.0,0.1559633027522936,0.8501529051987767,0.0,0.0,0.0
45,735,79,0.0,0.18181818181818182,0.8418181818181818,0.0,0.05272727272727273,0.0
46,741,85,0.0,0.2802653399668325,0.845771144278607,0.0,0.02155887230514096,0.008291873963515755
47,685,79,0.0,0.2191780821917808,0.8532289628180039,0.0,0.0,0.011741682974559686
48,729,80,0.0,0.16420361247947454,0.8604269293924466,0.0,0.03284072249589491,0.009852216748768473
49,731,86,0.0,0.16304347826086957,0.8043478260869565,0.0,0.028985507246376812,0.0
50,754,82,0.0,0.1973018549747049,0.8819561551433389,0.0,0.0,0.016863406408094434
51,762,87,0.0,0.18209876543209877,0.8641975308641975,0.0,0.0,0.007716049382716049
52,808,94,0.0,0.16614906832298137,0.8540372670807453,0.0,0.0,0.007763975155279503
53,775,87,0.0,0.08996539792387544,0.8823529411764706,0.0,0.0,0.0
54,672,75,0.0,0.1527001862197393,0.8324022346368715,0.0,0.0,0.00931098696461825
55,735,84,0.0,0.10986964618249534,0.8715083798882681,0.1154562383612663,0.0,0.00931098696461825
56,848,93,0.0,0.2573426573426573,0.8867132867132868,0.0,0.03496503496503497,0.02097902097902098
57,815,90,0.0,0.3211567732115677,0.8614916286149162,0.0,0.0,0.0091324200913242
58,795,90,0.0,0.19538461538461538,0.8615384615384616,0.0,0.0,0.010769230769230769
59,787,86,0.0,0.16549295774647887,0.8679577464788732,0.0,0.0,0.008802816901408451
60,764,90,0.0,0.12012987012987013,0.8327922077922078,0.0,0.0,0.0
61,800,89,0.0,0.303951367781155,0.8753799392097265,0.0,0.0,0.0243161094224924
62,767,89,0.0,0.2719869706840391,0.8729641693811075,0.0,0.0,0.0
63,710,84,0.0,0.2177858439201452,0.8511796733212341,0.0,0.0,0.0
64,747,83,0.0,0.1559792027729636,0.8596187175043327,0.0,0.0,0.02079722703639515
65,758,86,0.0,0.1452991452991453,0.8478632478632478,0.0,0.0,0.0
66,710,80,0.0,0.22285714285714286,0.819047619047619,0.0,0.0,0.0
67,802,92,0.0,0.29923664122137406,0.8824427480916031,0.0,0.0,0.007633587786259542
68,777,93,0.0,0.14378029079159935,0.8497576736672051,0.0,0.0,0.009693053311793215
69,748,86,0.0,0.1342062193126023,0.8625204582651391,0.0,0.0,0.0
70,778,84,0.0,0.339041095890411,0.8715753424657534,0.0,0.0,0.03595890410958904
71,783,85,0.0,0.22096774193548388,0.8612903225806452,0.0,0.0,0.0
72,710,82,0.0,0.140625,0.8680555555555556,0.0,0.0,0.0
73,704,78,0.0,0.14705882352941177,0.8431372549019608,0.0,0.045098039215686274,0.00980392156862745
74,705,84,0.0,0.16085271317829458,0.8352713178294574,0.0,0.0,0.0
75,797,90,0.0,0.17124394184168013,0.8675282714054927,0.0,0.0,0.008077544426494346
76,737,83,0.0,0.3197879858657244,0.8763250883392226,0.0,0.0,0.0088339222614841
77,774,81,0.0,0.11793214862681745,0.8497576736672051,0.0,0.0,0.0
78,788,88,0.0,0.2607260726072607,0.8712871287128713,0.0,0.0,0.0
79,685,81,0.0,0.1780821917808219,0.8277886497064579,0.0,0.0,0.0
80,694,79,0.0,0.22242990654205608,0.8355140186915888,0.0,0.0,0.009345794392523364
81,757,84,0.0,0.13787878787878788,0.8803030303030303,0.0,0.0,0.0030303030303030303
82,780,88,0.0,0.1890625,0.846875,0.0,0.0,0.015625
83,825,91,0.0,0.20084865629420084,0.8981612446958982,0.0,0.0,0.008486562942008486
84,721,82,0.0,0.1617391304347826,0.8834782608695653,0.0,0.0,0.0
85,722,84,0.0,0.10986964618249534,0.8175046554934823,0.0,0.0,0.00931098696461825
86,791,88,0.0,0.1373534338358459,0.8592964824120602,0.0,0.0,0.008375209380234505
87,753,89,0.0,0.25203252032520324,0.8569105691056911,0.0,0.0,0.0
88,667,78,0.0,0.09108527131782945,0.8294573643410853,0.0,0.0,0.009689922480620155
89,766,91,0.0,0.13757396449704143,0.8816568047337278,0.0,0.05917159763313609,0.0
90,769,82,0.0,0.26749611197511663,0.8615863141524106,0.0,0.0,0.007776049766718507
91,790,91,0.0,0.3015151515151515,0.8833333333333333,0.0,0.0,0.019696969696969695
92,712,83,0.0,0.19107142857142856,0.8410714285714286,0.0,0.0,0.008928571428571428
93,663,82,0.0,0.25,0.7803030303030303,0.0,0.0,0.011363636363636364
94,775,81,0.0,0.2381786339754816,0.8423817863397548,0.0,0.0,0.0
95,759,85,0.0,0.28683385579937304,0.9028213166144201,0.0,0.0,0.01567398119122257
96,724,88,0.0,0.2098360655737705,0.8639344262295082,0.0,0.029508196721311476,0.00819672131147541
97,731,89,0.0,0.07666098807495741,0.8637137989778535,0.0,0.0,0.008517887563884156
98,806,91,0.0,0.3401898734177215,0.8876582278481012,0.7990506329113924,0.0,0.0
99,854,96,0.0,0.23163841807909605,0.885593220338983,0.6016949152542372,0.0,0.007062146892655367
